Genres,Source,Type,Episodes,Decimal,Romance,Shoujo,Ecchi,Shounen,Fantasy,Comedy,Music,Sports,Hentai,Historical,Mistery,Thriller,Supernatural,Gore,SciFi,Action,Otro,Members,Score,Favorites
Sci-Fi,9,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3240,6.11,5
"Comedy, Romance, Fantasy, Shoujo",6,4,1,519,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16988,7.36,16
"Comedy, Fantasy, Shounen, Action, Ecchi",6,3,6,285,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,24143,6.87,116
"Comedy, Romance",9,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2511,6.59,0
"Historical, Romance, Fantasy, Shounen, Action, Supernatural",6,5,8,1182,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,82173,7.62,131
"Romance, Shoujo, Supernatural, Otro",6,5,13,706,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,235494,7.45,3125
"Sci-Fi, Action",9,5,43,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,66929,7.87,1342
"Historical, Romance, Fantasy",9,5,13,1030,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3549,6.94,2
"Sci-Fi, Fantasy, Action",6,0,1,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4801,7.18,26
"Comedy, Sci-Fi, Fantasy",9,5,52,37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,9206,6.9,35
"Historical, Action",9,5,12,1032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,116135,6.84,231
"Fantasy, Action, Supernatural",8,5,12,140,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,500077,8.66,10953
"Comedy, Shounen, Action",6,3,1,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,28961,7.53,79
Comedy,15,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260,5.5,0
Comedy,4,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1910,6.41,5
"Romance, Fantasy, Action, Supernatural, Ecchi",5,5,12,398,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,149165,7.15,626
"Comedy, Romance, Shoujo",6,5,142,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6212,7.79,62
Sci-Fi,6,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1167,6.94,0
"Sci-Fi, Fantasy, Shounen, Action",6,5,13,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,932,6.41,1
"Historical, Romance, Fantasy",10,0,1,1030,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2550,6.23,4
"Romance, Fantasy, Action",5,5,12,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,88622,7.61,410
"Sci-Fi, Romance, Fantasy, Shounen, Action",9,5,54,62,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2930,6.91,12
"Sci-Fi, Romance, Action",9,3,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2334,7.26,2
"Comedy, Sci-Fi, Romance, Fantasy, Action",6,5,195,47,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,34426,7.75,537
"Comedy, Romance, Shounen",6,3,7,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2057,7.34,12
"Comedy, Romance, Shounen",15,5,12,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,93349,7.31,306
"Sports, Romance, Shounen",6,5,26,4114,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,45089,7.66,294
"Sci-Fi, Shounen, Action",9,0,1,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3529,7.25,4
"Comedy, Romance, Ecchi",5,5,13,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,102567,6.57,162
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32384,7.35,462
"Comedy, Historical, Shounen",6,5,30,1041,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,184,6.37,0
"Comedy, Shounen",6,4,12,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9944,7.09,16
"Romance, Shoujo",5,4,7,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6885,7.51,5
"Comedy, Sci-Fi, Romance, Fantasy, Gore, Action, Otro",9,5,26,16495,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,9811,6.7,68
"Comedy, Romance, Ecchi",5,4,1,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63049,7.06,39
"Comedy, Romance",15,2,10,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2254,6.53,6
"Comedy, Fantasy, Shoujo",13,3,1,517,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5649,6.84,9
Romance,6,5,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148412,6.81,627
"Fantasy, Otro",4,0,1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13503,6.78,33
"Historical, Fantasy, Action",8,5,26,1036,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,132922,8.21,2186
"Shounen, Supernatural, Thriller, Otro",8,4,1,65744,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,5337,6.73,0
"Comedy, Fantasy",9,4,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3821,6.55,1
"Romance, Shounen, Action, Thriller, Otro",5,0,1,65626,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,29526,7.69,55
Gore,9,0,1,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1126,4.04,0
"Romance, Shoujo, Music",9,5,178,8706,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22822,7.44,570
"Sci-Fi, Music",9,5,13,8224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26279,7.78,305
"Mistery, Action, Supernatural, Thriller, Otro",9,2,12,98504,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,77283,7.66,470
"Fantasy, Shoujo, Action",9,5,0,524,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4381,7.36,18
"Historical, Romance, Fantasy, Otro",8,5,26,1094,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2828,6.85,5
"Comedy, Sci-Fi, Romance, Ecchi",6,4,1,291,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8696,7.22,4
"Sci-Fi, Sports, Fantasy, Shounen",9,5,37,4148,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,3528,7.49,40
"Sports, Shoujo, Music",9,0,1,12800,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1868,6.99,9
"Comedy, Fantasy, Shoujo",9,4,8,517,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,686,5.84,0
Otro,8,5,13,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988,5.18,2
"Comedy, Romance, Fantasy",14,5,12,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9311,6.31,22
"Sci-Fi, Action",9,5,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,108767,7.48,957
"Gore, Shounen, Action, Supernatural",6,3,1,16536,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,4046,5.7,14
Hentai,13,3,0,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2092,7.64,12
"Comedy, Sci-Fi, Fantasy, Ecchi",9,3,4,293,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2462,6.28,4
"Romance, Fantasy, Shoujo, Action",9,5,50,526,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5933,7.12,38
Hentai,6,3,4,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11282,7.44,155
"Comedy, Fantasy, Shounen, Action, Supernatural",6,5,12,157,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,370929,7.73,3732
"Comedy, Fantasy, Action, Otro",4,5,192,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,89367,7.19,304
"Comedy, Sci-Fi",9,4,3,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1752,6.34,5
"Comedy, Fantasy, Shounen",6,3,3,21,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,50586,7.42,100
"Sports, Romance, Action",6,5,33,4106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3206,7.43,10
"Romance, Fantasy, Gore, Shounen, Action, Supernatural",6,5,25,16542,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,302027,8.45,12562
"Comedy, Sci-Fi, Romance, Otro",9,3,6,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3159,7.36,36
"Romance, Fantasy, Supernatural, Otro",6,3,1,198,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,9379,6.92,2
"Comedy, Fantasy, Action, Otro",4,5,84,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,44997,6.63,144
"Sci-Fi, Otro",9,3,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,26850,6.69,37
"Historical, Romance, Fantasy, Shounen, Supernatural, Otro",6,5,10,1238,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,118257,8.83,701
Fantasy,13,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6212,7.02,11
"Sci-Fi, Romance, Shounen",6,3,1,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1700,6.44,1
"Romance, Ecchi",13,5,12,258,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67324,7.04,131
"Comedy, Romance, Shounen, Otro",9,5,8,83,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2798,6.46,3
"Comedy, Romance, Fantasy, Shoujo",6,0,1,519,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,67425,7.72,948
"Sci-Fi, Action",9,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9630,6.91,8
"Supernatural, Otro",8,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,27577,7.7,28
Comedy,13,4,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32871,7.43,127
"Sci-Fi, Fantasy",9,0,1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15032,7.46,35
"Romance, Action",4,5,26,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,94766,7.71,609
"Fantasy, Action, Otro",8,5,25,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,556873,8.09,7505
Romance,9,5,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131793,7.41,605
Comedy,5,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19993,6.99,7
"Comedy, Sci-Fi, Shounen",6,3,1,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1948,6.13,3
"Fantasy, Shoujo",9,5,50,516,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1334,7.04,5
Fantasy,9,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,647,5.9,0
"Comedy, Sci-Fi, Fantasy, Shounen",6,3,6,53,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,7113,6.76,19
"Sci-Fi, Shounen, Action",6,5,56,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2685,7.29,12
"Comedy, Romance, Ecchi",5,5,12,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52539,7.27,86
"Comedy, Fantasy, Shounen, Supernatural",5,3,3,149,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,14482,7.45,18
"Romance, Music",9,0,1,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17530,7.22,15
"Mistery, Fantasy, Action",9,2,1,32780,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2050,6.17,3
"Comedy, Sci-Fi, Action",9,5,26,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,17418,6.63,30
"Sci-Fi, Fantasy, Action, Ecchi",9,3,1,300,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20332,6.31,24
Sports,9,5,12,4096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14722,5.7,12
"Comedy, Fantasy, Shounen",6,5,153,21,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,444597,8.15,8598
"Romance, Gore, Shounen, Action, Supernatural, Otro",13,5,12,16602,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,108116,7.04,582
"Gore, Shounen, Action, Supernatural",6,5,13,16536,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,395276,7.6,4823
"Comedy, Fantasy, Shounen",6,0,1,21,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,25399,7.29,26
"Mistery, Sci-Fi, Romance, Action",9,0,1,32810,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,19749,7.57,100
"Comedy, Romance, Shounen",15,3,2,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5249,7.1,3
"Sci-Fi, Romance, Fantasy",9,0,1,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10407,7.37,36
Sci-Fi,4,3,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,495,5.98,0
Fantasy,9,5,39,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,549,6.56,4
"Fantasy, Action, Ecchi",10,3,4,268,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7459,6.18,5
"Comedy, Sports, Shounen, Action",6,4,1,4121,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,526,6.54,0
"Romance, Shoujo",6,5,12,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69763,5.52,160
"Romance, Fantasy, Action, Otro",14,2,20,78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8875,6.48,22
"Romance, Otro",6,5,25,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64971,7.55,752
Comedy,9,5,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,209,4.36,0
"Comedy, Fantasy, Otro",4,0,1,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5214,7.0,3
"Fantasy, Music",7,1,1,8196,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10720,7.3,38
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6589,6.92,20
"Comedy, Sci-Fi, Fantasy, Action, Ecchi",9,3,1,301,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,5781,6.88,3
"Comedy, Romance, Shounen, Ecchi",6,3,1,275,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15898,5.73,33
"Mistery, Sci-Fi, Action",9,0,1,32808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,135932,7.87,397
Comedy,14,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,4.0,0
"Historical, Romance",8,5,26,1026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,644,6.6,0
Comedy,6,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30113,6.94,22
"Shoujo, Music",4,0,1,8704,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1199,6.68,3
"Comedy, Shoujo, Ecchi",6,5,12,769,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25815,5.4,30
Music,7,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,132,6.16,1
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5512,6.98,21
"Comedy, Fantasy",5,5,26,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9764,7.59,98
"Comedy, Historical, Fantasy, Supernatural",6,4,11,1157,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,9151,6.67,15
Music,9,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,5.77,0
"Comedy, Romance, Action, Supernatural, Ecchi",5,5,12,395,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,317697,7.68,2801
Romance,9,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40375,7.5,69
"Comedy, Romance, Fantasy, Shounen, Action, Supernatural",6,5,64,159,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,215353,7.83,2829
"Historical, Fantasy",9,0,1,1028,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,448,6.9,0
Comedy,9,5,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8375,4.64,2
"Comedy, Supernatural",6,5,108,129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,945,6.77,1
"Fantasy, Shounen, Action",6,3,1,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6502,7.4,5
"Comedy, Fantasy",6,5,26,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1131,6.99,13
Hentai,13,3,0,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1644,7.04,8
"Comedy, Romance, Supernatural, Ecchi",5,5,12,387,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,268962,7.39,1464
"Comedy, Romance, Shoujo",6,5,12,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52214,7.91,371
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2451,6.02,5
Comedy,5,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23935,6.61,14
"Sci-Fi, Fantasy, Shounen",4,5,25,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13234,6.97,40
"Comedy, Fantasy",9,5,12,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1749,6.08,4
"Romance, Shoujo",6,3,1,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,5.31,1
"Sci-Fi, Romance, Action",9,5,25,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100279,8.0,1155
"Historical, Fantasy, Shounen, Action",8,5,34,1052,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,654,7.35,4
"Comedy, Action",6,0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,16382,7.31,25
"Comedy, Romance, Shoujo, Music, Ecchi",13,5,13,8963,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,36426,7.2,222
"Sci-Fi, Fantasy, Action",6,3,4,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4297,6.99,8
"Comedy, Romance, Fantasy, Shounen, Action",9,5,13,31,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,73400,7.49,933
Fantasy,4,4,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10178,6.61,4
"Comedy, Romance",9,2,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,136,4.89,0
"Gore, Action, Supernatural",9,0,1,16520,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,50375,7.32,112
"Historical, Romance, Shounen",6,5,12,1042,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,44459,7.47,135
"Historical, Romance, Shounen",6,0,1,1042,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6286,7.46,5
"Sci-Fi, Fantasy, Shounen",6,5,26,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,14735,7.35,141
"Comedy, Fantasy, Action",9,5,12,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,91844,7.15,253
"Romance, Shounen, Action, Ecchi",6,5,12,282,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,54550,6.91,120
"Comedy, Sci-Fi, Romance, Fantasy, Shounen, Action, Ecchi",9,5,25,319,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,20979,7.42,149
"Romance, Shoujo, Ecchi",13,2,26,770,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41692,6.26,149
"Sci-Fi, Romance, Fantasy, Shounen",6,4,3,54,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,13843,8.09,76
"Romance, Fantasy, Gore, Shounen, Action, Supernatural",6,4,1,16542,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,5864,6.17,8
"Comedy, Romance, Fantasy, Shounen, Action, Ecchi",6,0,1,287,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,64088,7.41,174
"Comedy, Historical, Fantasy, Action, Supernatural",6,0,1,1165,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,61295,8.54,564
"Fantasy, Shounen, Action",13,4,1,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,15331,5.44,5
"Comedy, Romance, Fantasy, Shounen, Action",6,5,12,31,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,81387,7.74,471
Romance,9,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,5.7,0
"Sci-Fi, Fantasy, Action",9,3,7,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,16393,7.55,62
"Romance, Otro",6,5,13,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22983,7.48,101
Comedy,9,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1412,5.97,0
"Comedy, Romance, Shounen, Supernatural",15,4,11,147,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8478,7.33,9
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1694,6.0,5
"Comedy, Sci-Fi, Romance",9,5,13,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21127,6.92,88
Hentai,9,3,1,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2943,6.14,36
"Sci-Fi, Romance, Action",9,3,6,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1746,6.92,1
"Comedy, Romance",5,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6730,6.81,38
"Comedy, Sci-Fi, Shounen, Supernatural, Ecchi",6,0,1,433,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,61479,6.87,251
"Comedy, Romance, Ecchi",14,2,15,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7804,7.48,26
"Comedy, Fantasy, Action",5,4,8,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,39944,7.05,48
"Historical, Romance, Fantasy, Otro",9,0,1,1094,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,574,6.13,1
"Romance, Ecchi",10,2,12,258,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39321,6.51,96
"Historical, Romance, Fantasy, Shounen, Supernatural, Otro",6,5,10,1238,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,145925,8.77,894
"Comedy, Sci-Fi, Fantasy, Shounen",6,3,2,53,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,26986,7.02,19
"Sci-Fi, Music",7,1,1,8224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,61,3.67,0
Hentai,6,3,4,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8731,7.21,87
Comedy,2,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6925,5.92,3
"Romance, Fantasy, Gore",9,3,1,16390,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,52892,7.63,1058
"Sci-Fi, Gore, Action",4,0,1,16424,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,14732,7.35,32
"Historical, Romance, Shounen, Action, Otro",6,5,12,1114,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,66096,7.5,613
"Comedy, Fantasy, Shoujo, Action",9,0,1,525,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2614,6.8,1
"Comedy, Romance",6,4,35,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16867,7.3,22
"Romance, Fantasy, Supernatural",8,4,1,134,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13292,6.8,9
"Comedy, Romance, Fantasy, Shounen, Action",6,0,1,31,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,110091,8.32,401
"Comedy, Sci-Fi, Historical, Romance, Fantasy",10,3,2,1063,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,18074,7.19,62
"Comedy, Sci-Fi, Romance, Shounen, Ecchi",6,5,12,307,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,178793,7.52,767
"Romance, Shoujo",6,4,10,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24604,6.77,65
"Comedy, Romance, Shounen",15,5,12,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45943,7.6,210
"Comedy, Romance, Ecchi",6,4,1,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11361,6.41,5
"Comedy, Romance, Shounen",6,5,12,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,80521,7.07,381
"Mistery, Comedy, Fantasy, Shounen, Otro",6,0,1,32853,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,28891,8.21,25
"Comedy, Ecchi",5,3,1,257,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20067,6.36,6
"Sci-Fi, Music",7,1,1,8224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48,3.8,0
"Comedy, Romance, Fantasy, Action",2,5,12,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,16670,6.75,38
"Comedy, Romance, Action, Supernatural, Ecchi",5,4,1,395,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,23710,6.97,52
"Sci-Fi, Shounen, Action",6,3,6,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,28224,8.46,240
"Comedy, Sports, Romance, Fantasy, Shoujo",9,5,51,4615,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,51894,8.03,1155
"Comedy, Romance, Shoujo",6,5,12,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66090,8.03,495
