Genres,Source,Type,Episodes,Decimal,Romance,Shoujo,Ecchi,Shounen,Fantasy,Comedy,Music,Sports,Hentai,Historical,Mistery,Thriller,Supernatural,Gore,SciFi,Action,Otro,Popularity,Score,Favorites
"Sci-Fi, Action",9,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1410,7.43,57
"Gore, Supernatural, Otro",9,4,1,16576,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4869,7.11,2
"Fantasy, Action, Otro",6,5,22,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2359,7.62,149
"Romance, Supernatural",9,4,1,130,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2551,7.0,40
"Comedy, Sci-Fi, Romance, Fantasy, Action, Ecchi",5,5,12,303,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,731,6.43,386
"Comedy, Romance, Action",5,5,12,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,324,7.07,839
"Comedy, Sports, Romance, Shounen",6,4,2,4115,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4399,6.65,2
"Romance, Shoujo",6,4,3,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6502,6.51,4
Otro,2,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3235,7.07,34
"Romance, Shoujo",6,3,2,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10778,5.41,0
"Comedy, Sci-Fi, Fantasy, Action, Otro",9,5,26,109,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,5676,6.33,8
"Fantasy, Otro",9,5,0,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11740,6.67,0
"Comedy, Romance, Fantasy, Shounen, Action",5,5,12,31,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,929,6.69,369
"Comedy, Fantasy, Action",6,3,3,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,8538,6.34,3
"Romance, Ecchi",13,4,2,258,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5535,6.04,1
Music,4,5,13,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3539,7.43,92
"Comedy, Romance, Shounen",15,4,1,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5265,6.98,0
"Romance, Fantasy, Shounen, Action, Supernatural",6,5,24,158,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,400,8.56,4468
"Romance, Fantasy, Action, Supernatural, Ecchi",5,5,12,398,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,243,7.07,998
"Romance, Shoujo",6,5,12,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789,6.57,40
"Fantasy, Otro",1,5,26,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11062,6.05,0
"Comedy, Romance, Ecchi",6,5,16,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2944,6.22,41
"Sci-Fi, Romance, Fantasy, Action",9,0,1,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2862,7.39,20
"Sci-Fi, Romance, Fantasy, Action",9,0,1,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3673,7.79,50
"Comedy, Fantasy, Shoujo",9,0,1,517,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5435,6.94,8
Otro,4,5,52,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4110,6.79,27
"Hentai, Supernatural",6,3,2,2176,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3764,6.85,55
"Romance, Otro",6,4,4,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3608,7.61,21
"Historical, Romance",8,0,1,1026,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7031,7.28,3
"Comedy, Fantasy, Action, Supernatural, Ecchi",5,3,1,397,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1165,7.59,52
"Comedy, Romance, Fantasy",9,5,26,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1765,7.37,323
"Comedy, Otro",9,0,1,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13970,4.86,0
"Comedy, Supernatural",14,5,13,129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1253,7.45,264
"Gore, Supernatural, Otro",8,3,1,16576,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7381,5.86,8
"Comedy, Romance, Ecchi",14,2,15,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2123,7.22,113
"Comedy, Romance, Fantasy, Shounen, Action",6,5,64,31,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,9.25,106895
"Sci-Fi, Action",9,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1706,7.38,198
"Sci-Fi, Sports, Action",9,2,1,4136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4728,6.51,2
"Comedy, Romance, Ecchi",14,5,10,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,940,6.46,184
"Historical, Shounen, Action",6,4,1,1048,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9483,5.93,0
"Comedy, Historical",14,3,1,1025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3730,7.48,31
"Comedy, Fantasy, Otro",11,5,48,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,10105,5.95,0
Romance,4,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6444,5.88,4
"Romance, Shoujo, Supernatural, Ecchi",9,0,1,898,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3860,6.92,33
"Romance, Music",9,0,1,8194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3289,7.13,21
"Comedy, Romance, Fantasy, Action, Otro",4,0,1,79,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2735,6.61,7
"Sci-Fi, Romance, Fantasy, Supernatural, Otro",9,3,4,230,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1671,8.1,288
"Fantasy, Shoujo, Otro",9,0,1,580,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5269,7.71,11
Sci-Fi,9,2,34,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3547,6.88,33
"Fantasy, Ecchi",5,5,12,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,557,6.89,733
"Sci-Fi, Fantasy, Shounen",6,5,114,52,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,899,7.96,2896
"Comedy, Romance",10,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2361,6.37,61
"Sci-Fi, Romance, Fantasy, Action",9,5,49,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4787,7.35,23
"Romance, Shoujo, Music",6,5,44,8706,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3792,7.51,111
"Comedy, Romance, Otro",15,5,37,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8047,7.22,2
"Comedy, Otro",10,5,13,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3877,6.57,33
"Comedy, Romance, Music",4,0,1,8195,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2996,7.64,47
"Comedy, Romance, Ecchi",6,5,13,259,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3425,5.89,15
"Comedy, Romance, Fantasy",9,5,12,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2792,7.21,89
"Comedy, Romance, Shoujo",5,0,1,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1999,8.16,152
"Fantasy, Action, Otro",4,2,51,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3206,6.65,27
"Sports, Romance, Shounen",6,5,25,4114,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1309,7.21,213
"Comedy, Shounen, Action",6,5,203,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,173,8.31,13899
"Sci-Fi, Romance, Otro",6,4,1,98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6717,6.2,1
"Comedy, Sci-Fi, Fantasy, Shounen, Action, Ecchi",6,5,24,317,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1008,7.52,638
"Sci-Fi, Fantasy",4,3,3,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8693,6.08,0
"Comedy, Sports, Shounen",6,4,2,4113,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,7433,6.23,0
"Comedy, Fantasy, Shounen, Action, Supernatural",6,5,12,157,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,947,6.92,147
"Comedy, Fantasy, Shounen, Action",6,5,102,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,120,8.13,9325
"Comedy, Sports, Romance, Shounen",6,5,51,4115,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1384,8.42,610
"Comedy, Romance",6,5,26,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3172,7.02,55
Romance,6,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4155,6.74,6
"Romance, Shoujo",6,5,12,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4002,6.79,17
Comedy,9,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11033,5.45,0
"Romance, Shounen, Supernatural, Otro",6,5,103,210,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6661,6.64,3
"Comedy, Fantasy, Shounen",6,4,1,21,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1711,8.05,96
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5614,6.54,6
"Comedy, Otro",9,4,1,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11370,5.45,0
"Romance, Otro",10,4,3,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8784,6.15,0
"Comedy, Romance, Fantasy, Shounen, Action",9,5,13,31,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3304,6.71,29
"Sci-Fi, Fantasy, Action",6,5,52,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,6883,6.65,6
"Sci-Fi, Fantasy, Action",4,0,1,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4446,6.44,14
"Comedy, Romance, Shoujo",6,5,12,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1691,7.4,152
Otro,9,0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1658,7.4,132
"Romance, Fantasy, Action, Otro",4,5,0,78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2185,6.94,230
"Romance, Music, Shounen",6,1,1,8210,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5450,7.42,12
"Romance, Fantasy, Action",13,3,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5244,6.98,7
"Romance, Shoujo",9,4,1,514,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849,6.94,7
Romance,9,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3516,6.48,9
"Comedy, Romance",9,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3563,5.43,6
"Comedy, Supernatural",6,5,13,129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1488,7.62,298
"Comedy, Romance, Fantasy, Shounen, Action",9,0,1,31,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2447,8.0,186
"Sci-Fi, Romance, Action",6,5,13,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1202,7.27,518
Sci-Fi,4,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1365,6.45,55
"Comedy, Romance, Shounen, Action",6,3,1,27,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1468,7.58,58
Hentai,13,3,3,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7489,5.66,1
"Historical, Shounen, Otro",5,4,1,1104,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3594,7.12,15
"Comedy, Romance, Fantasy, Action, Supernatural",8,2,12,143,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,8480,7.41,9
"Shounen, Action, Supernatural",6,2,0,152,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3159,7.31,40
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4764,7.33,34
"Sci-Fi, Romance, Fantasy, Action, Otro",5,5,26,110,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3057,6.88,32
Hentai,13,3,1,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5455,7.2,36
Comedy,6,2,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4782,6.66,4
Comedy,10,5,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12335,4.25,0
"Comedy, Romance, Fantasy, Action",5,5,13,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,62,7.83,6132
"Sci-Fi, Romance, Action",9,0,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1744,7.92,178
"Sci-Fi, Shounen, Action",6,5,24,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,220,7.83,3580
"Shounen, Action, Ecchi",9,3,5,280,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3363,4.75,23
"Comedy, Fantasy",11,5,50,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9090,6.01,1
"Mistery, Comedy, Sci-Fi, Fantasy",5,3,10,32805,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,5577,7.2,8
"Romance, Fantasy",9,4,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7807,5.98,2
"Comedy, Romance",6,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3502,7.27,3
Comedy,6,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11066,6.23,0
"Comedy, Otro",9,5,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4874,7.34,39
"Historical, Romance, Fantasy",1,0,1,1030,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11165,6.66,0
"Comedy, Romance, Shoujo",6,5,76,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2102,7.62,450
"Comedy, Fantasy, Otro",10,5,0,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,11803,5.86,0
Comedy,6,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7611,7.24,8
"Comedy, Romance, Shounen, Ecchi",6,3,1,275,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2435,6.89,18
"Comedy, Romance, Fantasy",9,5,26,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3505,7.06,29
"Romance, Otro",6,5,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2255,6.34,23
"Comedy, Historical, Romance, Supernatural",6,2,8,1155,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,6104,7.63,4
"Comedy, Romance, Shoujo, Ecchi",15,5,13,771,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2202,6.97,70
"Fantasy, Shounen, Action, Supernatural, Ecchi",6,3,4,412,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2901,7.78,42
"Comedy, Sci-Fi, Fantasy, Shounen, Action",6,0,1,61,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1233,6.83,30
"Comedy, Romance",10,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3655,6.35,11
"Comedy, Romance, Fantasy, Shoujo, Music",9,5,26,8711,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4188,7.17,35
Romance,13,5,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,7.43,297
"Comedy, Otro",6,4,1,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3062,6.56,17
"Sci-Fi, Action",6,3,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4320,5.65,5
"Comedy, Fantasy, Shounen, Action, Supernatural",6,3,1,157,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,2659,7.45,14
"Comedy, Romance, Shoujo",6,5,24,515,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,893,7.5,427
"Fantasy, Shounen, Action",6,3,8,28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1198,8.39,275
Comedy,9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8503,5.88,0
"Sci-Fi, Romance, Music",7,1,1,8226,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2842,7.56,49
"Romance, Fantasy",10,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,719,7.94,640
"Romance, Action",9,4,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2633,7.21,22
"Romance, Action",9,4,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3474,7.36,29
"Sci-Fi, Action",9,5,25,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2400,7.44,97
"Comedy, Romance, Shounen",15,5,13,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2533,7.87,133
"Comedy, Romance, Supernatural",13,5,24,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,55,9.01,47380
"Mistery, Comedy, Romance",6,5,373,32771,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4301,7.79,84
"Sports, Music",4,2,1,12288,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10706,5.5,0
"Comedy, Romance, Action, Supernatural, Ecchi",5,5,12,395,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,819,7.58,934
"Comedy, Romance, Shoujo, Ecchi",6,5,12,771,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,589,7.41,947
"Comedy, Romance",13,5,25,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4430,6.69,8
"Comedy, Romance",15,4,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1483,8.29,136
"Comedy, Fantasy, Shounen",6,0,1,21,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1781,7.41,16
"Comedy, Sci-Fi, Romance, Fantasy, Shounen",5,5,24,55,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1199,7.48,411
"Comedy, Sci-Fi",5,4,1,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1742,7.38,27
"Fantasy, Action",5,4,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5120,6.32,5
"Romance, Fantasy",9,4,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6681,6.64,1
"Sports, Shounen, Action",6,5,6,4120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,8417,6.81,12
"Comedy, Romance",6,2,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4874,6.51,3
"Romance, Action",9,4,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5701,6.7,2
"Comedy, Sports",6,2,6,4097,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6992,6.44,4
Action,4,2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1575,7.12,129
"Comedy, Supernatural",9,2,3,129,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10938,5.75,0
"Fantasy, Shounen, Action, Supernatural",6,5,12,156,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,573,7.2,373
"Comedy, Historical, Shounen",15,5,12,1041,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,6561,6.64,0
"Comedy, Shounen",6,5,12,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7733,5.31,1
"Fantasy, Action",14,2,20,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13522,7.0,0
"Romance, Supernatural, Otro",8,5,26,194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1830,7.18,115
Sci-Fi,6,2,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2698,6.08,65
"Comedy, Romance",14,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4107,5.28,3
"Sci-Fi, Fantasy, Action",9,5,11,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1676,6.47,46
Comedy,9,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9609,5.66,0
"Comedy, Otro",6,5,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11308,4.62,0
"Comedy, Romance",14,5,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3518,5.91,8
"Sports, Shounen",4,5,127,4112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1181,7.68,1528
"Comedy, Fantasy, Otro",9,5,26,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,12154,5.3,0
"Comedy, Historical, Romance, Fantasy, Action",2,5,12,1039,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,3170,7.38,76
"Fantasy, Action",9,5,13,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,691,7.14,511
Music,9,5,12,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3732,5.7,12
"Fantasy, Ecchi",10,4,1,260,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4886,5.36,2
"Sci-Fi, Romance, Action",2,0,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2541,7.64,143
"Comedy, Shounen",6,5,69,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1301,8.02,748
"Comedy, Romance",6,5,13,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7644,4.97,1
"Sci-Fi, Romance, Action",10,3,9,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1514,7.32,193
"Sci-Fi, Romance, Shounen, Action",9,4,2,58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2284,7.11,68
Hentai,6,3,1,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5764,6.72,13
"Romance, Hentai, Ecchi",13,3,0,2306,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5809,7.44,17
"Comedy, Shounen, Action, Otro",6,0,1,89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,5235,7.54,5
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4166,7.06,50
"Shounen, Action, Supernatural, Ecchi",6,5,24,408,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,397,6.71,650
Hentai,6,4,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9141,6.59,1
"Comedy, Fantasy, Shoujo",9,0,1,517,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5584,7.26,6
"Comedy, Fantasy, Action, Otro",4,5,24,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2248,6.64,30
"Romance, Hentai",6,3,2,2050,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2545,6.94,90
"Comedy, Romance, Fantasy, Shounen, Action, Supernatural",6,5,39,159,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,432,8.63,7188
"Comedy, Romance, Shounen",15,3,9,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1785,7.96,46
"Comedy, Fantasy, Shounen, Action",6,0,1,29,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1535,7.7,39
"Comedy, Romance, Fantasy, Shounen, Action",6,5,25,31,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,8573,6.61,6
"Romance, Fantasy, Action, Otro",4,0,1,78,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1363,7.38,105
Romance,13,5,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,7.24,314
"Comedy, Romance, Fantasy, Ecchi",6,5,26,263,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1328,7.38,290
"Comedy, Romance, Shounen",5,5,13,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,298,7.92,1103
"Romance, Fantasy, Supernatural, Otro",4,4,1,198,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4208,6.62,8
"Comedy, Romance, Shounen, Otro",8,5,11,83,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1458,8.05,898
"Romance, Shounen, Action, Otro",4,2,5,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5280,3.76,4
"Comedy, Romance, Fantasy, Otro",5,5,13,71,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3315,6.88,42
"Historical, Fantasy, Shounen, Action",9,2,60,1052,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10786,7.57,2
Romance,6,5,104,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10152,6.43,1
Music,9,1,1,8192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7148,6.44,3
Hentai,13,3,1,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6670,6.58,5
"Romance, Shounen",6,3,4,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8638,6.9,1
"Comedy, Romance, Shounen",6,5,12,19,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,654,7.94,1129
Hentai,13,3,2,2048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3554,7.26,70
Comedy,15,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3881,6.31,3
"Comedy, Romance, Supernatural",5,4,4,131,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,585,8.13,620
"Comedy, Ecchi",5,3,1,257,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2648,7.18,17
"Romance, Fantasy",9,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148,8.77,7087
