Genres,Decimal,Episodes,Type,Source,Romance,Shoujo,Ecchi,Shounen,Fantasy,Comedy,Music,Sports,Hentai,Historical,Mistery,Thriller,Supernatural,Gore,SciFi,Action,Otro,Members,Score,Favorites
"Comedy, Romance, Shoujo",515,1,4,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67104,7.56,162
"Comedy, Romance",3,2,4,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1434,6.42,0
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1166,5.44,3
"Comedy, Fantasy, Action, Otro",77,14,5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,18780,6.93,36
"Comedy, Romance",3,1,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,226,5.6,0
Hentai,2048,2,3,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9855,7.26,46
Fantasy,4,13,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40083,7.06,102
"Comedy, Romance, Shounen, Ecchi",275,3,3,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13795,6.28,14
"Mistery, Sci-Fi, Shounen, Action",32824,26,5,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,252003,8.46,6744
"Comedy, Sci-Fi, Romance, Music",8227,4,4,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1159,7.01,2
"Comedy, Romance",3,1,3,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20350,7.45,26
"Comedy, Fantasy",5,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1757,6.56,5
"Comedy, Romance, Fantasy",7,24,5,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15723,7.52,88
"Fantasy, Shounen, Action",28,26,5,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,32220,7.39,145
"Fantasy, Action",12,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7369,6.33,9
"Mistery, Fantasy, Shounen, Otro",32852,1,0,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,38184,8.41,107
"Romance, Fantasy, Ecchi",262,1,3,13,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9696,6.49,2
"Sci-Fi, Romance, Fantasy, Action",46,26,5,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7400,7.27,33
"Sci-Fi, Romance, Fantasy, Shounen, Action",62,1,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1715,6.27,1
"Mistery, Comedy, Sci-Fi, Fantasy, Action",32813,5,3,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1883,6.64,0
"Historical, Romance, Fantasy, Shoujo, Ecchi",1798,1,0,4,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1347,6.65,1
"Historical, Fantasy, Action",1036,5,5,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,177098,7.41,1024
"Sci-Fi, Romance, Shounen, Otro",114,13,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,210479,7.05,895
"Comedy, Romance, Hentai",2051,2,3,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34058,6.38,158
"Sci-Fi, Fantasy, Shounen, Action",60,1,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,50309,7.82,23
"Comedy, Romance, Action, Thriller, Otro",65611,1,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,102588,7.73,107
"Comedy, Romance, Fantasy, Action, Otro",79,1,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,47850,7.14,28
"Romance, Music",8194,12,5,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9753,7.48,55
"Romance, Fantasy, Action, Supernatural, Thriller, Otro",65742,1,0,5,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,115444,7.65,138
"Romance, Shounen",18,1,3,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,254,6.14,0
Romance,2,12,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,6.82,3
"Sports, Romance, Shounen",4114,1,3,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,218,5.63,0
"Fantasy, Shounen, Otro",84,52,5,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4068,6.67,12
"Comedy, Romance",3,12,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,226918,7.25,1105
"Mistery, Fantasy, Action, Otro",32844,1,4,9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,244,6.17,0
"Comedy, Romance",3,24,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,398505,7.89,6382
"Romance, Shoujo",514,5,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14416,7.95,67
"Comedy, Romance, Action",11,1,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1401,4.97,0
"Sci-Fi, Romance, Fantasy, Action",46,1,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7054,6.71,23
"Fantasy, Hentai",2052,4,3,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12040,7.7,194
Comedy,1,56,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,340,6.19,3
"Fantasy, Shoujo",516,52,5,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2698,6.73,14
"Mistery, Comedy, Sci-Fi, Romance, Ecchi, Otro",33123,24,5,9,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,10082,6.83,24
"Comedy, Fantasy",5,30,2,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4174,6.43,8
Comedy,1,26,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4615,6.35,6
"Sci-Fi, Fantasy, Action",44,2,3,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2009,6.34,2
"Comedy, Fantasy, Ecchi",261,5,3,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7689,5.69,6
"Fantasy, Shoujo, Action, Supernatural",652,13,5,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,74385,7.54,555
Comedy,1,25,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97956,8.18,3161
Music,8192,12,5,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5669,4.69,12
"Romance, Gore, Action, Supernatural",16522,12,5,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,17300,6.31,15
"Historical, Fantasy, Action",1036,1,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,30121,7.6,62
"Sci-Fi, Romance, Fantasy, Action",46,1,3,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1445,6.17,1
"Sci-Fi, Romance, Action, Otro",106,4,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3180,6.28,14
"Historical, Romance, Fantasy",1030,52,5,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2702,7.22,19
"Comedy, Romance, Supernatural, Ecchi",387,12,5,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,233892,6.87,656
Fantasy,4,10,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,853,6.74,0
Romance,2,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73939,8.01,663
"Romance, Shoujo, Shounen, Action",538,2,3,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,791,5.38,2
Otro,64,26,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,417,6.38,1
"Comedy, Sci-Fi, Fantasy, Shounen, Action",61,1,0,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,75162,7.21,38
Hentai,2048,0,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4176,7.44,34
"Romance, Action, Otro",74,26,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,77710,7.38,745
"Comedy, Sci-Fi",33,11,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20920,6.3,6
"Sci-Fi, Music, Action",8232,13,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,63699,7.07,706
"Mistery, Sci-Fi, Shounen, Action, Otro",32888,1,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,27922,8.17,48
"Sci-Fi, Action",40,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,56371,7.43,57
"Gore, Supernatural, Otro",16576,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,4995,7.11,2
"Fantasy, Action, Otro",76,22,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,25087,7.62,149
"Romance, Supernatural",130,1,4,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21757,7.0,40
"Comedy, Sci-Fi, Romance, Fantasy, Action, Ecchi",303,12,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,117791,6.43,386
"Comedy, Romance, Action",11,12,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,223899,7.07,839
"Comedy, Sports, Romance, Shounen",4115,2,4,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,6456,6.65,2
"Romance, Shoujo",514,3,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,6.51,4
Otro,64,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13584,7.07,34
"Romance, Shoujo",514,2,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,5.41,0
"Comedy, Sci-Fi, Fantasy, Action, Otro",109,26,5,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,3406,6.33,8
"Fantasy, Otro",68,0,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,163,6.67,0
"Comedy, Romance, Fantasy, Shounen, Action",31,12,5,5,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,91843,6.69,369
"Comedy, Fantasy, Action",13,3,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,870,6.34,3
"Romance, Ecchi",258,2,4,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3637,6.04,1
Music,8192,13,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10953,7.43,92
"Comedy, Romance, Shounen",19,1,4,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4101,6.98,0
"Romance, Fantasy, Shounen, Action, Supernatural",158,24,5,6,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,190689,8.56,4468
"Romance, Fantasy, Action, Supernatural, Ecchi",398,12,5,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,275407,7.07,998
"Romance, Shoujo",514,12,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18286,6.57,40
"Fantasy, Otro",68,26,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,216,6.05,0
"Comedy, Romance, Ecchi",259,16,5,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16445,6.22,41
"Sci-Fi, Romance, Fantasy, Action",46,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,17370,7.39,20
"Sci-Fi, Romance, Fantasy, Action",46,1,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10052,7.79,50
"Comedy, Fantasy, Shoujo",517,1,0,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3782,6.94,8
Otro,64,52,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7681,6.79,27
"Hentai, Supernatural",2176,2,3,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9469,6.85,55
"Romance, Otro",66,4,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10460,7.61,21
"Historical, Romance",1026,1,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1850,7.28,3
"Comedy, Fantasy, Action, Supernatural, Ecchi",397,1,3,5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,70473,7.59,52
"Comedy, Romance, Fantasy",7,26,5,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,40454,7.37,323
"Comedy, Otro",65,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49,4.86,0
"Comedy, Supernatural",129,13,5,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,65061,7.45,264
"Gore, Supernatural, Otro",16576,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1549,5.86,8
"Comedy, Romance, Ecchi",259,15,2,14,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29715,7.22,113
"Comedy, Romance, Fantasy, Shounen, Action",31,64,5,6,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1199091,9.25,106895
"Sci-Fi, Action",40,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,42832,7.38,198
"Sci-Fi, Sports, Action",4136,1,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5415,6.51,2
"Comedy, Romance, Ecchi",259,10,5,14,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90422,6.46,184
"Historical, Shounen, Action",1048,1,4,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,513,5.93,0
"Comedy, Historical",1025,1,3,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9671,7.48,31
"Comedy, Fantasy, Otro",69,48,5,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,362,5.95,0
Romance,2,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440,5.88,4
"Romance, Shoujo, Supernatural, Ecchi",898,1,0,9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8947,6.92,33
"Romance, Music",8194,1,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13093,7.13,21
"Comedy, Romance, Fantasy, Action, Otro",79,1,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,18992,6.61,7
"Sci-Fi, Romance, Fantasy, Supernatural, Otro",230,4,3,9,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,44024,8.1,288
"Fantasy, Shoujo, Otro",580,1,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4093,7.71,11
Sci-Fi,32,34,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10919,6.88,33
"Fantasy, Ecchi",260,12,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,147739,6.89,733
"Sci-Fi, Fantasy, Shounen",52,114,5,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,95892,7.96,2896
"Comedy, Romance",3,12,5,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24969,6.37,61
"Sci-Fi, Romance, Fantasy, Action",46,49,5,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,5266,7.35,23
"Romance, Shoujo, Music",8706,44,5,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9319,7.51,111
"Comedy, Romance, Otro",67,37,5,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1131,7.22,2
"Comedy, Otro",65,13,5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8835,6.57,33
"Comedy, Romance, Music",8195,1,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15772,7.64,47
"Comedy, Romance, Ecchi",259,13,5,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11837,5.89,15
"Comedy, Romance, Fantasy",7,12,5,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18248,7.21,89
"Comedy, Romance, Shoujo",515,1,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32900,8.16,152
"Fantasy, Action, Otro",76,51,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,13878,6.65,27
"Sports, Romance, Shounen",4114,25,5,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,61960,7.21,213
"Comedy, Shounen, Action",25,203,5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,332312,8.31,13899
"Sci-Fi, Romance, Otro",98,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2140,6.2,1
"Comedy, Sci-Fi, Fantasy, Shounen, Action, Ecchi",317,24,5,6,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,83603,7.52,638
"Sci-Fi, Fantasy",36,3,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,803,6.08,0
"Comedy, Sports, Shounen",4113,2,4,6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1512,6.23,0
"Comedy, Fantasy, Shounen, Action, Supernatural",157,12,5,6,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,89430,6.92,147
"Comedy, Fantasy, Shounen, Action",29,102,5,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,402527,8.13,9325
"Comedy, Sports, Romance, Shounen",4115,51,5,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,57673,8.42,610
"Comedy, Romance",3,26,5,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14175,7.02,55
Romance,2,1,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7491,6.74,6
"Romance, Shoujo",514,12,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8122,6.79,17
Comedy,1,3,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,222,5.45,0
"Romance, Shounen, Supernatural, Otro",210,103,5,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2188,6.64,3
"Comedy, Fantasy, Shounen",21,1,4,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,42708,8.05,96
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3515,6.54,6
"Comedy, Otro",65,1,4,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,190,5.45,0
"Romance, Otro",66,3,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,763,6.15,0
"Comedy, Romance, Fantasy, Shounen, Action",31,13,5,9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,13036,6.71,29
"Sci-Fi, Fantasy, Action",44,52,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1975,6.65,6
"Sci-Fi, Fantasy, Action",44,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,6291,6.44,14
"Comedy, Romance, Shoujo",515,12,5,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43366,7.4,152
Otro,64,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44509,7.4,132
"Romance, Fantasy, Action, Otro",78,0,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,28281,6.94,230
"Romance, Music, Shounen",8210,1,1,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3767,7.42,12
"Romance, Fantasy, Action",14,1,3,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4149,6.98,7
"Romance, Shoujo",514,1,4,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17478,6.94,7
Romance,2,4,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11129,6.48,9
"Comedy, Romance",3,12,5,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10753,5.43,6
"Comedy, Supernatural",129,13,5,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,52396,7.62,298
"Comedy, Romance, Fantasy, Shounen, Action",31,1,0,9,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,23462,8.0,186
"Sci-Fi, Romance, Action",42,13,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,67677,7.27,518
Sci-Fi,32,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58946,6.45,55
"Comedy, Romance, Shounen, Action",27,1,3,6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,53483,7.58,58
Hentai,2048,3,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1472,5.66,1
"Historical, Shounen, Otro",1104,1,4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,10538,7.12,15
"Comedy, Romance, Fantasy, Action, Supernatural",143,12,2,8,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,897,7.41,9
"Shounen, Action, Supernatural",152,0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,14271,7.31,40
Hentai,2048,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5330,7.33,34
"Sci-Fi, Romance, Fantasy, Action, Otro",110,26,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,15163,6.88,32
Hentai,2048,1,3,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3763,7.2,36
Comedy,1,24,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5286,6.66,4
Comedy,1,13,5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130,4.25,0
"Comedy, Romance, Fantasy, Action",15,13,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,563323,7.83,6132
"Sci-Fi, Romance, Action",42,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,41234,7.92,178
"Sci-Fi, Shounen, Action",56,24,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,293328,7.83,3580
"Shounen, Action, Ecchi",280,5,3,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12453,4.75,23
"Comedy, Fantasy",5,50,5,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,643,6.01,1
"Mistery, Comedy, Sci-Fi, Fantasy",32805,10,3,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,3562,7.2,8
"Romance, Fantasy",6,1,4,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1264,5.98,2
"Comedy, Romance",3,1,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11248,7.27,3
Comedy,1,1,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,217,6.23,0
"Comedy, Otro",65,0,5,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4990,7.34,39
"Historical, Romance, Fantasy",1030,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,208,6.66,0
"Comedy, Romance, Shoujo",515,76,5,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30243,7.62,450
"Comedy, Fantasy, Otro",69,0,5,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,160,5.86,0
Comedy,1,2,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1393,7.24,8
"Comedy, Romance, Shounen, Ecchi",275,1,3,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,23727,6.89,18
"Comedy, Romance, Fantasy",7,26,5,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11210,7.06,29
"Romance, Otro",66,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26995,6.34,23
"Comedy, Historical, Romance, Supernatural",1155,8,2,6,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2826,7.63,4
"Comedy, Romance, Shoujo, Ecchi",771,13,5,15,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27910,6.97,70
"Fantasy, Shounen, Action, Supernatural, Ecchi",412,4,3,6,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,16911,7.78,42
"Comedy, Sci-Fi, Fantasy, Shounen, Action",61,1,0,6,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,65967,6.83,30
"Comedy, Romance",3,12,5,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10183,6.35,11
"Comedy, Romance, Fantasy, Shoujo, Music",8711,26,5,9,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7357,7.17,35
Romance,2,24,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67070,7.43,297
"Comedy, Otro",65,1,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15033,6.56,17
"Sci-Fi, Action",40,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6727,5.65,5
"Comedy, Fantasy, Shounen, Action, Supernatural",157,1,3,6,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,20290,7.45,14
"Comedy, Romance, Shoujo",515,24,5,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97026,7.5,427
"Fantasy, Shounen, Action",28,8,3,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,67870,8.39,275
Comedy,1,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,884,5.88,0
"Sci-Fi, Romance, Music",8226,1,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17582,7.56,49
"Romance, Fantasy",6,1,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,119491,7.94,640
"Romance, Action",10,6,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20609,7.21,22
"Romance, Action",10,3,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11444,7.36,29
"Sci-Fi, Action",40,25,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24272,7.44,97
"Comedy, Romance, Shounen",19,13,5,15,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21970,7.87,133
"Comedy, Romance, Supernatural",131,24,5,13,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,607387,9.01,47380
"Mistery, Comedy, Romance",32771,373,5,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6838,7.79,84
"Sports, Music",12288,1,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,263,5.5,0
"Comedy, Romance, Action, Supernatural, Ecchi",395,12,5,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,106269,7.58,934
